date,price,total_volume,market_cap,coin_name
9/21/2019,10178.44257,17281137872,1.82621E+11,bitcoin
9/22/2019,9997.199888,15973816316,1.79542E+11,bitcoin
9/23/2019,10041.3042,16268084727,1.80262E+11,bitcoin
9/24/2019,9699.504938,17797331462,1.74073E+11,bitcoin
9/25/2019,8702.713528,27762368999,1.58226E+11,bitcoin
9/26/2019,8446.244116,25000732108,1.51969E+11,bitcoin
9/27/2019,8098.80982,22627889544,1.45451E+11,bitcoin
9/28/2019,8183.482348,19755414533,1.47035E+11,bitcoin
9/29/2019,8225.110372,17936691398,1.47519E+11,bitcoin
9/30/2019,8064.380983,16673592220,1.44886E+11,bitcoin
10/1/2019,8271.290855,21681424235,1.48699E+11,bitcoin
10/2/2019,8366.503906,17832872037,1.50347E+11,bitcoin
10/3/2019,8350.132163,17676173879,1.50094E+11,bitcoin
10/4/2019,8176.354679,17383555314,1.46959E+11,bitcoin
10/5/2019,8156.519554,16931274118,1.46604E+11,bitcoin
10/6/2019,8140.242484,16751341178,1.46327E+11,bitcoin
10/7/2019,7890.23435,16860212059,1.41847E+11,bitcoin
10/8/2019,8182.251593,21702135919,1.47113E+11,bitcoin
10/9/2019,8180.69113,19349468269,1.47101E+11,bitcoin
10/10/2019,8573.060086,21622617283,1.54173E+11,bitcoin
10/11/2019,8561.519329,21307956537,1.53975E+11,bitcoin
10/12/2019,8277.848351,22522161254,1.48684E+11,bitcoin
10/13/2019,8308.470967,18009645881,1.49461E+11,bitcoin
10/14/2019,8289.497237,17006193532,1.49296E+11,bitcoin
10/15/2019,8347.35035,17384052861,1.50188E+11,bitcoin
10/16/2019,8175.863112,17879549109,1.47133E+11,bitcoin
10/17/2019,8010.30218,18700096465,1.44154E+11,bitcoin
10/18/2019,8079.931459,17154383747,1.45395E+11,bitcoin
10/19/2019,7957.314094,18867966948,1.43241E+11,bitcoin
10/20/2019,7949.802269,16704267725,1.43017E+11,bitcoin
10/21/2019,8208.362622,18477598770,1.47845E+11,bitcoin
10/22/2019,8220.918531,17608633116,1.47972E+11,bitcoin
10/23/2019,8045.294247,19789278104,1.44779E+11,bitcoin
10/24/2019,7468.532532,23372887463,1.34534E+11,bitcoin
10/25/2019,7433.915346,18827850067,1.33881E+11,bitcoin
10/26/2019,8652.03003,33573878836,1.55392E+11,bitcoin
10/27/2019,9217.236032,49973845767,1.66118E+11,bitcoin
10/28/2019,9502.020114,38396780064,1.71192E+11,bitcoin
10/29/2019,9239.897284,36102429175,1.66075E+11,bitcoin
10/30/2019,9407.163351,32395177165,1.69553E+11,bitcoin
10/31/2019,9171.874474,30846909824,1.65289E+11,bitcoin
11/1/2019,9151.824594,30452200168,1.65198E+11,bitcoin
11/2/2019,9233.413802,28239184319,1.66429E+11,bitcoin
11/3/2019,9302.834618,24723381192,1.67702E+11,bitcoin
11/4/2019,9204.28635,24204135433,1.66118E+11,bitcoin
11/5/2019,9378.953914,30915689706,1.69099E+11,bitcoin
11/6/2019,9300.373963,30247351916,1.67676E+11,bitcoin
11/7/2019,9340.048652,28787468130,1.68462E+11,bitcoin
11/8/2019,9221.073785,27099310470,1.66326E+11,bitcoin
11/9/2019,8795.896069,30263888375,1.58619E+11,bitcoin
11/10/2019,8809.783674,22726115539,1.5905E+11,bitcoin
11/11/2019,9043.673292,24973742613,1.62997E+11,bitcoin
11/12/2019,8729.917418,24569575080,1.5776E+11,bitcoin
11/13/2019,8806.751999,25677565876,1.58722E+11,bitcoin
11/14/2019,8770.780825,22919706604,1.58381E+11,bitcoin
11/15/2019,8652.025288,24149531742,1.56231E+11,bitcoin
11/16/2019,8480.435542,27102692385,1.52926E+11,bitcoin
11/17/2019,8496.376959,21153024163,1.53343E+11,bitcoin
11/18/2019,8508.499434,22808991915,1.53491E+11,bitcoin
11/19/2019,8202.834446,25563738776,1.4809E+11,bitcoin
11/20/2019,8138.831605,24993518394,1.46797E+11,bitcoin
11/21/2019,8095.865638,23442272035,1.46174E+11,bitcoin
11/22/2019,7632.494765,26390689050,1.37742E+11,bitcoin
11/23/2019,7293.013949,39111609334,1.31796E+11,bitcoin
11/24/2019,7309.689244,23984198665,1.32154E+11,bitcoin
11/25/2019,6935.738627,25073885715,1.26056E+11,bitcoin
11/26/2019,7118.264883,34693320000,1.28443E+11,bitcoin
11/27/2019,7157.684731,25650766568,1.29551E+11,bitcoin
11/28/2019,7483.754192,28972696169,1.35281E+11,bitcoin
11/29/2019,7438.621769,22282583661,1.3454E+11,bitcoin
11/30/2019,7720.865011,23595242634,1.39586E+11,bitcoin
12/1/2019,7556.397586,19070509165,1.3662E+11,bitcoin
12/2/2019,7405.808479,22892863740,1.33807E+11,bitcoin
12/3/2019,7308.982444,19403364523,1.32187E+11,bitcoin
12/4/2019,7286.080952,17246866851,1.3192E+11,bitcoin
12/5/2019,7209.971417,24794733347,1.30708E+11,bitcoin
12/6/2019,7373.782499,22344057774,1.33644E+11,bitcoin
12/7/2019,7530.92283,20930338572,1.35764E+11,bitcoin
12/8/2019,7493.545155,17579259211,1.35656E+11,bitcoin
12/9/2019,7508.315669,17330633418,1.35887E+11,bitcoin
12/10/2019,7347.036951,19646929699,1.33092E+11,bitcoin
12/11/2019,7233.950487,19546221322,1.3097E+11,bitcoin
12/12/2019,7197.426826,18016936696,1.30243E+11,bitcoin
12/13/2019,7200.707018,19829801018,1.3049E+11,bitcoin
12/14/2019,7247.350277,18535665729,1.31188E+11,bitcoin
12/15/2019,7081.740255,19497758114,1.28114E+11,bitcoin
12/16/2019,7108.563022,18896096612,1.28887E+11,bitcoin
12/17/2019,6901.036915,22208927989,1.24985E+11,bitcoin
12/18/2019,6627.162515,26481385709,1.19932E+11,bitcoin
12/19/2019,7274.768504,57308255784,1.3123E+11,bitcoin
12/20/2019,7152.558692,23539013331,1.29499E+11,bitcoin
12/21/2019,7185.43918,22483207164,1.30123E+11,bitcoin
12/22/2019,7141.554857,18632480433,1.29342E+11,bitcoin
12/23/2019,7488.196175,24325792144,1.35086E+11,bitcoin
12/24/2019,7335.207616,30235862119,1.32932E+11,bitcoin
12/25/2019,7266.608197,26519710985,1.31358E+11,bitcoin
12/26/2019,7204.184876,23546783551,1.30644E+11,bitcoin
12/27/2019,7208.489308,24771695136,1.30769E+11,bitcoin
12/28/2019,7247.623712,25893684880,1.3135E+11,bitcoin
12/29/2019,7307.887523,21437778062,1.32568E+11,bitcoin
12/30/2019,7394.029286,22035194451,1.33998E+11,bitcoin
12/31/2019,7240.428912,22320671264,1.31378E+11,bitcoin
1/1/2020,7195.153895,21187883711,1.30394E+11,bitcoin
1/2/2020,7193.754668,18123516839,1.30423E+11,bitcoin
1/3/2020,6963.853354,20313194628,1.26281E+11,bitcoin
1/4/2020,7300.346935,31015776262,1.32766E+11,bitcoin
1/5/2020,7351.377053,20611640058,1.33475E+11,bitcoin
1/6/2020,7349.972248,21929224571,1.33389E+11,bitcoin
1/7/2020,7734.675516,28148518762,1.40557E+11,bitcoin
1/8/2020,8147.415238,34823187724,1.47799E+11,bitcoin
1/9/2020,8045.789125,39971512000,1.4609E+11,bitcoin
1/10/2020,7832.795644,29276053441,1.41914E+11,bitcoin
1/11/2020,8180.51317,35777298156,1.4688E+11,bitcoin
1/12/2020,8012.085782,31504583511,1.45562E+11,bitcoin
1/13/2020,8171.401185,27533390876,1.48204E+11,bitcoin
1/14/2020,8110.647965,27962176781,1.47446E+11,bitcoin
1/15/2020,8801.871213,55384169406,1.59481E+11,bitcoin
1/16/2020,8820.850106,48160401007,1.59961E+11,bitcoin
1/17/2020,8720.919501,36462155571,1.58413E+11,bitcoin
1/18/2020,8902.568995,41671910798,1.61849E+11,bitcoin
1/19/2020,8906.902675,36801813632,1.61824E+11,bitcoin
1/20/2020,8690.38057,39242297096,1.57906E+11,bitcoin
1/21/2020,8631.253954,29527689343,1.56848E+11,bitcoin
1/22/2020,8724.818623,27057681780,1.58565E+11,bitcoin
1/23/2020,8665.436914,25628542095,1.57503E+11,bitcoin
1/24/2020,8415.956027,30696020541,1.52985E+11,bitcoin
1/25/2020,8432.096676,30691734305,1.53294E+11,bitcoin
1/26/2020,8348.665665,26582198966,1.51794E+11,bitcoin
1/27/2020,8595.728298,30241155463,1.56302E+11,bitcoin
1/28/2020,8879.335549,39661537340,1.61474E+11,bitcoin
1/29/2020,9320.805854,49812761504,1.69518E+11,bitcoin
1/30/2020,9276.893821,47273353144,1.68738E+11,bitcoin
1/31/2020,9509.805136,51037775415,1.72993E+11,bitcoin
2/1/2020,9308.060286,50102814006,1.6934E+11,bitcoin
2/2/2020,9363.224207,48307978234,1.70361E+11,bitcoin
2/3/2020,9338.416632,55025402184,1.69927E+11,bitcoin
2/4/2020,9308.912702,56824765308,1.69407E+11,bitcoin
2/5/2020,9179.959281,55377658456,1.67075E+11,bitcoin
2/6/2020,9592.183874,65675565621,1.74597E+11,bitcoin
2/7/2020,9744.636578,71141695218,1.77388E+11,bitcoin
2/8/2020,9799.448456,69495711756,1.78415E+11,bitcoin
2/9/2020,9890.701658,71561797135,1.80082E+11,bitcoin
2/10/2020,10148.37972,78110955305,1.84792E+11,bitcoin
2/11/2020,9890.121224,81406687324,1.80146E+11,bitcoin
2/12/2020,10226.92577,38930644712,1.86263E+11,bitcoin
2/13/2020,10328.89757,45456624048,1.88133E+11,bitcoin
2/14/2020,10221.26031,54151236618,1.8619E+11,bitcoin
2/15/2020,10320.15714,50206573483,1.8768E+11,bitcoin
2/16/2020,9894.136124,51460340289,1.80266E+11,bitcoin
2/17/2020,9943.673603,42364906261,1.81221E+11,bitcoin
2/18/2020,9723.605026,48517591137,1.76548E+11,bitcoin
2/19/2020,10133.81742,54648014950,1.84918E+11,bitcoin
2/20/2020,9618.409248,50502739124,1.75313E+11,bitcoin
2/21/2020,9608.169181,53579139401,1.74871E+11,bitcoin
2/22/2020,9673.0118,37678167401,1.76702E+11,bitcoin
2/23/2020,9658.606058,32555342237,1.76097E+11,bitcoin
2/24/2020,9946.716123,38743680759,1.81368E+11,bitcoin
2/25/2020,9670.960806,41928789500,1.75872E+11,bitcoin
2/26/2020,9345.342702,39441760776,1.70479E+11,bitcoin
2/27/2020,8801.657129,45140119230,1.60732E+11,bitcoin
2/28/2020,8781.175282,43045469001,1.6015E+11,bitcoin
2/29/2020,8717.331431,41297721067,1.5903E+11,bitcoin
3/1/2020,8552.989119,33291626663,1.56047E+11,bitcoin
3/2/2020,8567.802249,34310775733,1.55934E+11,bitcoin
3/3/2020,8905.876104,59776629743,1.62522E+11,bitcoin
3/4/2020,8756.718577,68336042797,1.59817E+11,bitcoin
3/5/2020,8758.646993,38832067217,1.5987E+11,bitcoin
3/6/2020,9038.870323,38122635173,1.6507E+11,bitcoin
3/7/2020,9135.845066,41388087588,1.66791E+11,bitcoin
3/8/2020,8902.20195,36764763103,1.62543E+11,bitcoin
3/9/2020,8041.365538,39132209138,1.47077E+11,bitcoin
3/10/2020,7921.332007,45678665163,1.44664E+11,bitcoin
3/11/2020,7906.731529,40882213634,1.44411E+11,bitcoin
3/12/2020,7935.52204,38689036553,1.44948E+11,bitcoin
3/13/2020,5142.990459,50009548492,93092131087,bitcoin
3/14/2020,5542.819542,74329688818,1.01263E+11,bitcoin
3/15/2020,5214.189112,36054625747,95216478865,bitcoin
3/16/2020,5397.933357,32985693210,98632587514,bitcoin
3/17/2020,5032.501351,44034438468,91962797384,bitcoin
3/18/2020,5389.415775,36007089254,98079756007,bitcoin
3/19/2020,5376.280748,37618067230,98259998309,bitcoin
3/20/2020,6170.2006,48056214948,1.12778E+11,bitcoin
3/21/2020,6195.603505,50936770688,1.1303E+11,bitcoin
3/22/2020,6145.770891,40189198131,1.1235E+11,bitcoin
3/23/2020,5859.64743,37255748385,1.07129E+11,bitcoin
3/24/2020,6456.347486,45578824448,1.18047E+11,bitcoin
3/25/2020,6730.173782,45846522059,1.23064E+11,bitcoin
3/26/2020,6695.900618,42082295491,1.22445E+11,bitcoin
3/27/2020,6765.562079,34840544710,1.23733E+11,bitcoin
3/28/2020,6397.826328,32910551599,1.1702E+11,bitcoin
3/29/2020,6255.000399,35231848359,1.14172E+11,bitcoin
3/30/2020,5915.337155,25923471292,1.08552E+11,bitcoin
3/31/2020,6403.141236,34907149978,1.17152E+11,bitcoin
4/1/2020,6421.705414,32287674952,1.1775E+11,bitcoin
4/2/2020,6640.797666,35886963978,1.20922E+11,bitcoin
4/3/2020,6807.897018,47638672294,1.2472E+11,bitcoin
4/4/2020,6732.852018,39867535857,1.23234E+11,bitcoin
4/5/2020,6859.424924,35009177102,1.25564E+11,bitcoin
4/6/2020,6788.048273,31885662165,1.24272E+11,bitcoin
4/7/2020,7297.635558,45370138561,1.33485E+11,bitcoin
4/8/2020,7196.782202,43386074291,1.31782E+11,bitcoin
4/9/2020,7342.291601,38922547593,1.34519E+11,bitcoin
4/10/2020,7294.488875,34921486435,1.33599E+11,bitcoin
4/11/2020,6864.694257,37828011011,1.25741E+11,bitcoin
4/12/2020,6878.781213,30280054180,1.25981E+11,bitcoin
4/13/2020,6913.158787,34544392366,1.26655E+11,bitcoin
4/14/2020,6857.538538,38062368291,1.25651E+11,bitcoin
4/15/2020,6860.178536,33837365577,1.25714E+11,bitcoin
4/16/2020,6629.431738,29692916171,1.21499E+11,bitcoin
4/17/2020,7059.926225,45752002264,1.29403E+11,bitcoin
4/18/2020,7035.261504,31701906840,1.28962E+11,bitcoin
4/19/2020,7242.510929,30035235468,1.32775E+11,bitcoin
4/20/2020,7127.51195,29714765522,1.30681E+11,bitcoin
4/21/2020,6856.456278,35276609104,1.25725E+11,bitcoin
4/22/2020,6842.038598,30093303601,1.25473E+11,bitcoin
4/23/2020,7109.995291,30819547915,1.30399E+11,bitcoin
4/24/2020,7382.793144,41032858925,1.35415E+11,bitcoin
4/25/2020,7495.393587,33233126913,1.37494E+11,bitcoin
4/26/2020,7538.557687,31610167152,1.38298E+11,bitcoin
4/27/2020,7683.867415,33760863612,1.40977E+11,bitcoin
4/28/2020,7774.281554,35205525352,1.4265E+11,bitcoin
4/29/2020,7758.230255,32855687797,1.4237E+11,bitcoin
4/30/2020,8744.430287,60399592066,1.60484E+11,bitcoin
5/1/2020,8610.635804,65838312160,1.58043E+11,bitcoin
5/2/2020,8824.818414,44773967198,1.61989E+11,bitcoin
5/3/2020,8966.307015,39177855720,1.64603E+11,bitcoin
5/4/2020,8888.671913,45617019157,1.63037E+11,bitcoin
5/5/2020,8884.407814,44698213713,1.62341E+11,bitcoin
5/6/2020,9003.240558,43436234292,1.65336E+11,bitcoin
5/7/2020,9144.68704,48538811467,1.67951E+11,bitcoin
5/8/2020,9959.166416,61712313965,1.82928E+11,bitcoin
5/9/2020,9821.811315,50955646313,1.80422E+11,bitcoin
5/10/2020,9566.777187,46706541180,1.75753E+11,bitcoin
5/11/2020,8752.617088,61704475185,1.60815E+11,bitcoin
5/12/2020,8604.751591,57996080837,1.58114E+11,bitcoin
5/13/2020,8788.466749,39515455756,1.61474E+11,bitcoin
5/14/2020,9283.086013,44239951917,1.70593E+11,bitcoin
5/15/2020,9796.494527,52076585311,1.79398E+11,bitcoin
5/16/2020,9309.295359,44866846516,1.70984E+11,bitcoin
5/17/2020,9375.297108,34146492788,1.72309E+11,bitcoin
5/18/2020,9666.327193,35650032954,1.77224E+11,bitcoin
5/19/2020,9708.439859,38922896810,1.78446E+11,bitcoin
5/20/2020,9760.198937,37077538115,1.79128E+11,bitcoin
5/21/2020,9526.507593,34829170075,1.75227E+11,bitcoin
5/22/2020,9059.962507,35965016694,1.66569E+11,bitcoin
5/23/2020,9131.767275,27700943120,1.6831E+11,bitcoin
5/24/2020,9170.361064,26159735072,1.68615E+11,bitcoin
5/25/2020,8731.848526,29437505507,1.61408E+11,bitcoin
5/26/2020,8883.69177,29130957734,1.63334E+11,bitcoin
5/27/2020,8839.130663,26860828303,1.62547E+11,bitcoin
5/28/2020,9174.118564,28916177010,1.68616E+11,bitcoin
5/29/2020,9546.045635,31771100326,1.75534E+11,bitcoin
5/30/2020,9427.120373,28880265575,1.73355E+11,bitcoin
5/31/2020,9662.705873,30231487422,1.77979E+11,bitcoin
6/1/2020,9466.961781,27396663221,1.74106E+11,bitcoin
6/2/2020,10167.93069,33702539854,1.86933E+11,bitcoin
6/3/2020,9515.243859,36841150779,1.75463E+11,bitcoin
6/4/2020,9645.227869,25222025159,1.77416E+11,bitcoin
6/5/2020,9776.202992,24903069188,1.79831E+11,bitcoin
6/6/2020,9636.965527,23447982002,1.77374E+11,bitcoin
6/7/2020,9662.858709,19374357195,1.77902E+11,bitcoin
6/8/2020,9738.603357,23856639265,1.79168E+11,bitcoin
6/9/2020,9773.029513,21154971285,1.79811E+11,bitcoin
6/10/2020,9767.005317,22844271951,1.7971E+11,bitcoin
6/11/2020,9874.898682,24398738300,1.81705E+11,bitcoin
6/12/2020,9325.996856,31225155445,1.71616E+11,bitcoin
6/13/2020,9469.533298,23601462338,1.74267E+11,bitcoin
6/14/2020,9469.473456,19693461097,1.74275E+11,bitcoin
6/15/2020,9345.960908,18836155989,1.72116E+11,bitcoin
6/16/2020,9431.719262,29160908897,1.73598E+11,bitcoin
6/17/2020,9524.926617,26391020757,1.75075E+11,bitcoin
6/18/2020,9463.361414,23643218251,1.74231E+11,bitcoin
6/19/2020,9399.767217,20601074386,1.73034E+11,bitcoin
6/20/2020,9312.780104,23738525502,1.71102E+11,bitcoin
6/21/2020,9360.247968,19774464253,1.72323E+11,bitcoin
6/22/2020,9298.360829,18986237382,1.71192E+11,bitcoin
6/23/2020,9678.683209,24768621257,1.78129E+11,bitcoin
6/24/2020,9624.684292,17756804210,1.77187E+11,bitcoin
6/25/2020,9288.061774,23183760292,1.71028E+11,bitcoin
6/26/2020,9258.667161,23499175984,1.70495E+11,bitcoin
6/27/2020,9166.48636,22429204011,1.68807E+11,bitcoin
6/28/2020,9013.905565,21515626881,1.66005E+11,bitcoin
6/29/2020,9139.903276,19665935217,1.68334E+11,bitcoin
6/30/2020,9185.166541,19754459583,1.69176E+11,bitcoin
7/1/2020,9149.721997,19741435780,1.68559E+11,bitcoin
7/2/2020,9230.672999,20005031554,1.70032E+11,bitcoin
7/3/2020,9094.318072,19379463385,1.67605E+11,bitcoin
7/4/2020,9071.385043,17420495829,1.67116E+11,bitcoin
7/5/2020,9132.90837,16643732673,1.68259E+11,bitcoin
7/6/2020,9087.407313,17324463886,1.6743E+11,bitcoin
7/7/2020,9342.376493,21987059042,1.72136E+11,bitcoin
7/8/2020,9253.63098,18945747769,1.7051E+11,bitcoin
7/9/2020,9432.172516,20708592426,1.73809E+11,bitcoin
7/10/2020,9235.716302,19480413474,1.70199E+11,bitcoin
7/11/2020,9282.913639,18224423468,1.71105E+11,bitcoin
7/12/2020,9234.314675,16167064476,1.70191E+11,bitcoin
7/13/2020,9297.479636,17173962880,1.71364E+11,bitcoin
7/14/2020,9240.76252,18245667827,1.70371E+11,bitcoin
7/15/2020,9247.060696,19147263017,1.70452E+11,bitcoin
7/16/2020,9203.371435,16565948995,1.69759E+11,bitcoin
7/17/2020,9136.483376,18760484380,1.68497E+11,bitcoin
7/18/2020,9156.276583,16500659022,1.6876E+11,bitcoin
7/19/2020,9168.402737,15638459043,1.69032E+11,bitcoin
7/20/2020,9202.61584,16085385662,1.69693E+11,bitcoin
7/21/2020,9163.159655,17080393205,1.68937E+11,bitcoin
7/22/2020,9384.379752,20048075731,1.73037E+11,bitcoin
7/23/2020,9514.304988,19702428931,1.7537E+11,bitcoin
7/24/2020,9589.817719,26966148756,1.76822E+11,bitcoin
7/25/2020,9535.938796,35810926085,1.75866E+11,bitcoin
7/26/2020,9691.825139,36726067828,1.78741E+11,bitcoin
7/27/2020,9925.751397,19713211085,1.83065E+11,bitcoin
7/28/2020,10962.25848,34694788844,2.02192E+11,bitcoin
7/29/2020,10904.91653,27637575180,2.01144E+11,bitcoin
7/30/2020,11093.61224,23642111784,2.0497E+11,bitcoin
7/31/2020,11116.30716,22265381996,2.05201E+11,bitcoin
8/1/2020,11325.55153,22329797905,2.08934E+11,bitcoin
8/2/2020,11812.09431,26198946496,2.17741E+11,bitcoin
8/3/2020,11066.30624,27584591853,2.04126E+11,bitcoin
8/4/2020,11230.90776,20583344057,2.07219E+11,bitcoin
8/5/2020,11181.91751,20527193171,2.06584E+11,bitcoin
8/6/2020,11719.26352,22359870185,2.16249E+11,bitcoin
8/7/2020,11768.12774,21793317051,2.17128E+11,bitcoin
8/8/2020,11571.48798,21624736673,2.13579E+11,bitcoin
8/9/2020,11739.13101,17286825185,2.16526E+11,bitcoin
8/10/2020,11682.85147,17051550191,2.15622E+11,bitcoin
8/11/2020,11862.93801,24145919191,2.1892E+11,bitcoin
8/12/2020,11398.67106,24448699831,2.10826E+11,bitcoin
8/13/2020,11579.86795,22803776235,2.13771E+11,bitcoin
8/14/2020,11817.16404,24755770184,2.17185E+11,bitcoin
8/15/2020,11777.39132,21650925952,2.16917E+11,bitcoin
8/16/2020,11864.90581,21285690553,2.1905E+11,bitcoin
8/17/2020,11901.77649,19209711614,2.19751E+11,bitcoin
8/18/2020,12272.46581,25481896191,2.26536E+11,bitcoin
8/19/2020,11949.61097,24825715159,2.2098E+11,bitcoin
8/20/2020,11733.27897,23384200656,2.1666E+11,bitcoin
8/21/2020,11861.83658,20353349055,2.19045E+11,bitcoin
8/22/2020,11515.1243,23406354443,2.12897E+11,bitcoin
8/23/2020,11676.38531,19572783954,2.15642E+11,bitcoin
8/24/2020,11647.92812,18467219109,2.15347E+11,bitcoin
8/25/2020,11758.82812,20061559392,2.17411E+11,bitcoin
8/26/2020,11350.75347,23423332919,2.09659E+11,bitcoin
8/27/2020,11465.00256,20869928786,2.11779E+11,bitcoin
8/28/2020,11300.39836,21595917446,2.08748E+11,bitcoin
8/29/2020,11519.11839,19271253871,2.128E+11,bitcoin
8/30/2020,11481.48182,18415439614,2.12115E+11,bitcoin
8/31/2020,11701.00401,19909556667,2.1618E+11,bitcoin
9/1/2020,11672.3241,21077276618,2.15922E+11,bitcoin
9/2/2020,11895.22535,25232603062,2.21316E+11,bitcoin
9/3/2020,11418.25476,26038738389,2.10746E+11,bitcoin
9/4/2020,10197.45982,49411126241,1.88438E+11,bitcoin
9/5/2020,10484.47039,27623487077,1.9404E+11,bitcoin
9/6/2020,10177.78972,56430042199,1.88092E+11,bitcoin
9/7/2020,10260.01773,28801019507,1.89621E+11,bitcoin
9/8/2020,10359.44522,26560146962,1.91502E+11,bitcoin
9/9/2020,10125.01496,47780699209,1.86825E+11,bitcoin
9/10/2020,10230.1547,21357083446,1.88758E+11,bitcoin
9/11/2020,10342.15939,77545788531,1.91181E+11,bitcoin
9/12/2020,10378.22304,20796810116,1.92112E+11,bitcoin
9/13/2020,10439.38467,19955498078,1.92998E+11,bitcoin
9/14/2020,10328.86607,21057424433,1.90923E+11,bitcoin
9/15/2020,10661.09624,23526143436,1.9701E+11,bitcoin
9/16/2020,10787.58021,23802088944,1.99044E+11,bitcoin
9/17/2020,10952.24997,24459086809,2.02524E+11,bitcoin
9/18/2020,10937.9964,23547167125,2.02358E+11,bitcoin
9/19/2020,10927.15031,20681771888,2.02091E+11,bitcoin
9/20/2020,11083.99836,18334274060,2.04994E+11,bitcoin
9/21/2020,10923.32667,20161733907,2.02033E+11,bitcoin
9/22/2020,10439.52249,23757059692,1.93678E+11,bitcoin
9/23/2020,10527.58785,19866578109,1.94731E+11,bitcoin
9/24/2020,10223.78411,19981974722,1.89121E+11,bitcoin
9/25/2020,10726.53008,21348447554,1.98514E+11,bitcoin
9/26/2020,10681.99385,19119761059,1.97617E+11,bitcoin
9/27/2020,10743.19288,16886146730,1.98687E+11,bitcoin
9/28/2020,10765.30052,17639951628,1.99236E+11,bitcoin
9/29/2020,10672.02854,19869963340,1.9772E+11,bitcoin
9/30/2020,10837.51659,18308943801,2.00533E+11,bitcoin
10/1/2020,10770.88135,18558607663,1.9931E+11,bitcoin
10/2/2020,10627.97606,20889752500,1.96617E+11,bitcoin
10/3/2020,10572.67484,21258724984,1.9566E+11,bitcoin
10/4/2020,10546.65626,16039831145,1.95188E+11,bitcoin
10/5/2020,10670.70081,16029160488,1.97495E+11,bitcoin
10/6/2020,10784.9494,17853484006,1.9953E+11,bitcoin
10/7/2020,10605.95779,19419734685,1.96314E+11,bitcoin
10/8/2020,10668.01101,17222472600,1.97576E+11,bitcoin
10/9/2020,10888.66655,19767968267,2.01519E+11,bitcoin
10/10/2020,11063.25239,19254933802,2.04809E+11,bitcoin
10/11/2020,11286.54194,19496631246,2.09269E+11,bitcoin
10/12/2020,11377.81488,16270141990,2.10799E+11,bitcoin
10/13/2020,11543.18376,20957733314,2.13726E+11,bitcoin
10/14/2020,11426.10554,19556025069,2.11576E+11,bitcoin
10/15/2020,11435.57244,20441486195,2.11756E+11,bitcoin
10/16/2020,11495.585,20511481707,2.12878E+11,bitcoin
10/17/2020,11319.09779,20436703034,2.09993E+11,bitcoin
10/18/2020,11365.81413,15650920221,2.10422E+11,bitcoin
10/19/2020,11495.89998,15569792414,2.12752E+11,bitcoin
10/20/2020,11752.14686,18121468516,2.17391E+11,bitcoin
10/21/2020,11908.70892,21431994056,2.20405E+11,bitcoin
10/22/2020,12806.43573,29314287990,2.36717E+11,bitcoin
10/23/2020,12951.04406,25070864647,2.40258E+11,bitcoin
10/24/2020,12928.0723,21379873278,2.39591E+11,bitcoin
10/25/2020,13106.04602,19302801175,2.42785E+11,bitcoin
10/26/2020,13021.41084,18998745579,2.41327E+11,bitcoin
10/27/2020,13060.79221,21507619986,2.42141E+11,bitcoin
10/28/2020,13655.18542,23918511528,2.53005E+11,bitcoin
10/29/2020,13282.99935,26825856788,2.45662E+11,bitcoin
10/30/2020,13441.8785,22860841954,2.49545E+11,bitcoin
10/31/2020,13537.17427,23482756915,2.50845E+11,bitcoin
11/1/2020,13778.63764,22691200479,2.55329E+11,bitcoin
11/2/2020,13720.36147,19771957708,2.5426E+11,bitcoin
11/3/2020,13558.3618,22630851230,2.51266E+11,bitcoin
11/4/2020,13989.97636,22602862338,2.59277E+11,bitcoin
11/5/2020,14101.71605,25857225138,2.61104E+11,bitcoin
11/6/2020,15553.3317,36313255719,2.88118E+11,bitcoin
11/7/2020,15548.31215,34523587705,2.88563E+11,bitcoin
11/8/2020,14818.45891,30369855795,2.74688E+11,bitcoin
11/9/2020,15496.31615,24082570972,2.87116E+11,bitcoin
11/10/2020,15335.3422,29501754043,2.84292E+11,bitcoin
11/11/2020,15278.70966,21918753733,2.83242E+11,bitcoin
11/12/2020,15686.90599,23990613793,2.91215E+11,bitcoin
11/13/2020,16265.14925,28001128791,3.01529E+11,bitcoin
11/14/2020,16326.81488,24826304420,3.02673E+11,bitcoin
11/15/2020,16095.56151,22096608221,2.98291E+11,bitcoin
11/16/2020,15984.67378,19184714603,2.96277E+11,bitcoin
11/17/2020,16714.40386,24606359052,3.09858E+11,bitcoin
11/18/2020,17651.82043,31572384446,3.27449E+11,bitcoin
11/19/2020,17829.93496,40089857655,3.30792E+11,bitcoin
11/20/2020,17819.75743,30586797552,3.30526E+11,bitcoin
11/21/2020,18628.81349,28731271104,3.45552E+11,bitcoin
11/22/2020,18689.52866,31201880852,3.46624E+11,bitcoin
11/23/2020,18390.61184,33010231294,3.42078E+11,bitcoin
11/24/2020,18360.6933,33389683851,3.40635E+11,bitcoin
11/25/2020,19091.52418,49429532567,3.5421E+11,bitcoin
11/26/2020,18753.28892,32146102840,3.48158E+11,bitcoin
11/27/2020,17138.02951,48738957777,3.17999E+11,bitcoin
11/28/2020,17140.27555,30680336583,3.18057E+11,bitcoin
11/29/2020,17718.97283,24501260966,3.28813E+11,bitcoin
11/30/2020,18169.95421,23940328529,3.36495E+11,bitcoin
